brandName,productName,categoryType,bodyParts,productFunction,babyProduct,eczemaProduct,country,productIngredient,productURL
GOODAL,Houttuynia Cordata Hyaluron Soothing Pore Cleansing Foam 150ml,cleanser,face,"cleansing, moisturizing, exfoliating, acne treatment, soothing, repairing, firming",No,No,,"Glycerin, Water, Sodium Cocoyl Glycinate, Sodium Lauroyl Glutamate, Hydrated Silica, Propylene Glycol, Disodium Cocoamphodiacetate, Carthamus tinctorius (Safflower) Flower Extract, Gardenia florida Fruit Extract, Theobroma Cacao (Cocoa) Seed Extract, Laminaria japonica Extract, Houttuynia cordata Extract, Eclipta prostrata Leaf Extract, Melia azadirachta Leaf Extract, Melia azadirachta Flower Extract, Vitis vinifera (Grape) Fruit Extract, Pyrus malus (Apple) Fruit Extract, Carica papaya (Papaya) Fruit Extract, Cucumis sativus (Cucumber) Fruit Extract, Solanum melongena (Eggplant) Fruit Extract, Curcuma longa (Turmeric) Root Extract, Ocimum sanctum Leaf Extract, Corallina officinalis Extract, Diospyros kaki Leaf Extract, Coffea arabica (Coffee) Seed Extract, Polygonum cuspidatum Root Extract, Camellia sinensis Leaf Extract, Castanea crenata (Chestnut) Shell Extract, Rubus idaeus (Raspberry) Fruit Extract, Olea europaea (Olive) Fruit Oil, Abies sibirica Oil, Rosmarinus officinalis (Rosemary) Leaf Oil, Salvia sclarea (Clary Sage) Oil, Pelargonium graveolens Flower Oil, Eugenia caryophyllus (Clove) Leaf Oil, Pogostemon cablin Oil, Chamomilla recutita (Matricaria) Flower Oil, Juniperus mexicana Oil, Anthemis nobilis Flower Oil, Hydrogenated Lecithin, Sodium Hyaluronate, Lauryl Glucoside, 1,2-Hexanediol, Sodium Chloride, Butylene Glycol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Ethylhexylglycerin, Sodium Polyacrylate, Dextrin, Caprylyl Glycol, Fructooligosaccharides, Beta-Glucan, Hydrolyzed Hyaluronic Acid, Succinic Acid, Panthenol, Glyceryl Glucoside, Ceramide NP.Salicylic Acid",https://www.watsons.com.my/goodal-houttuynia-cordata-hyaluron-soothing-pore-cleansing-foam-150ml/p/BP_1015071
BIO-ESSENCE,Bio-Cleanse HA Hydrating Foamy Cleanser 100g,cleanser,"face, eye","cleansing, moisturizing, repairing",No,No,,"WATER, STEARIC ACID, GLYCERIN, MYRISTIC ACID, PEG-8, LAURIC ACID, POTASSIUM HYDROXIDE, COCAMIDOPROPYL, BETAINE, GLYCOL DISTEARATE, SODIUM COCOYL ALANINATE, ACRYLATES COPOLYMER, DECYL GLUCOSIDE, KAOLIN, COCAMIDOPROPYL PG-DIMONIUM CHLORIDE PHOSPHATE, POLYQUATERNIUM-7, NIACINAMIDE, EUGLENA GRACILIS EXTRACT, SODIUM HYALURONATE, TOCOPHEROL, PHENOXYETHANOL, POTASSIUM SORBATE, SODIUM BENZOATE",https://www.watsons.com.my/bio-essence-bio-cleanse-ha-hydrating-foamy-cleanser-100g/p/BP_71824
PONDS,Bright Miracle Face Foam Acne Control 50g,cleanser,face,"cleansing, moisturizing, acne treatment, repairing",No,No,,"Myristic Acid, Glycerin,Water, Propylene Glycol, Potassium Hydroxide, Stearic Acid, Lauric Acid,Glycol Distearate, Decyl Glucoside, Glyceryl Stearate, Perfume, Terpineol, DMDM Hydantoin, Salicylic Acid, Thymol, Polyquaternium-7, Disodium EDTA, Butylene Glycol, Niacinamide, Iodopropynyl Butylcarbamate, Sodium Benzoate.",https://www.watsons.com.my/ponds-bright-miracle-face-foam-acne-control-50g/p/BP_56249
SAFI,Naturals Micellar Water Yuzu & Strawberry 200ML,cleanser,Not specified,"cleansing, moisturizing, rejuvenating, brightening, protecting, repairing, firming",No,No,,"Water, Propanediol, PEG-6 Caprylic/Capric Glycerides, PEG-7 Glyceryl Cocoate, Olive
Oil PEG-7 Esters, Betaine, Sodium PCA, Glycerin, Disodium EDTA, Sodium Citrate, Xanthan Gum,
Fragrance, Sodium Hyaluronate, Citric Acid, Lactic Acid, Fragaria Vesca (Strawberry) Fruit Extract,
Solanum Lycopersicum (Tomato) Fruit/Leaf/Stem Extract, Nigella Sativa (Habbatus Sauda) Seed
Oil,Borago Officinalis Seed Oil, Propylene Glycol, Citrus Junos (Organic Yuzu) Fruit Extract,
Arginine, Citrus Grandis (Grapefruit) Fruit Extract, Citrus Medica Limonum (Lemon) Fruit Extract,
Malic Acid, Vaccinium Myrtillus (Bilberry) Fruit/Leaf Extract, Perfluorodecalin, 4-Butylresorcinol,
Dextrin, Simmondsia Chinensis Seed Oil, Lecithin, Glycosphingolipids, Sucrose Palmitate,
Ascorbic Acid, Ethylhexylglycerin, Dehydroacetic Acid, Phenylmethanol, Phenoxyethanol,
Chlorphenesin, Sorbic Acid, Potassium Sorbate, Sodium Benzoate.",https://www.watsons.com.my/safi-naturals-micellar-water-yuzu-strawberry-200ml/p/BP_82782
ST IVES,Blackhead Clearing Green Tea & Bamboo Scrub 170g,cleanser,"face, hair, eye","cleansing, moisturizing, exfoliating, brightening, repairing",No,No,USA,"Active Ingredient: Salicylic Acid (2.0%) Other Ingredients: Water (Aqua), Juglans Regia (Walnut) Shell Powder, Glycol Stearate SE, Glycerin, Sodium Lauryl Sulfoacetate, Zea Mays (Corn) Kernel Meal, Cocamidopropyl Betaine, Cetearyl Alcohol, Triethanolamine, Cetyl Alcohol, Glyceryl Stearate, PEG-100 Stearate, Prunus Armeniaca (Apricot) Fruit Extract, Cetyl Acetate, Ceteareth-20, Carbomer, Polysorbate 60, Acetylated Lanolin Alcohol, Fragrance (Parfum), PPG-2 Methyl Ether, Phenethyl Alcohol, Methylisothiazolinone, Titanium Dioxide (CI 77891).",https://www.watsons.com.my/st-ives-blackhead-clearing-green-tea-bamboo-scrub-170g/p/BP_96933
CeraVe,Foaming Cleanser for Oily Skin 88ml,cleanser,"face, arms","cleansing, moisturizing, soothing, protecting, repairing",No,No,,"AQUA/WATER, GLYCERIN, COCO-BETAINE, PROPYLENE GLYCOL, SODIUM COCOYL GLYCINATE, PEG-120 METHYL GLUCOSE DIOLEATE, SODIUM CHLORIDE, ACRYLATES COPOLYMER, CITRIC ACID, CAPRYLOYL GLYCINE, CAPRYLYL GLYCOL, SODIUM HYDROXIDE,NIACINAMIDE, DISODIUM EDTA, SODIUM HYALURONATE, SODIUM LAUROYL LACTYLATE, CERAMIDE NP,PHENOXYETHANOL, CERAMIDE AP, PHYTOSPHINGOSINE, CHOLESTEROL, XANTHAN GUM, CARBOMER,ETHYLHEXYLGLYCERIN, CERAMIDE EOP. (Code F.I.L. D250307/1)",https://www.watsons.com.my/cerave-foaming-cleanser-for-oily-skin-88ml/p/BP_1004944
NIHON,Soothing Facial Cleanser 100ml,cleanser,face,"cleansing, moisturizing, anti-aging, soothing, repairing",No,No,,"Aqua, 1,3-BG, Propylene Glycol, Sodium Hyaluronate, Betaine, Camellia Sinensis Leaf Extract (Green Tea Extract), Mentha Haplocalyx Briq (Peppermint), Aloe Vera Extract, Hydrolyzed Opuntia Ficus-indica Flower Extract (Cactus), Agaricus Bisporus Extract (Mushroom), Tea-Tree Essential Oil, Glycerin, Phenoxyethanol.",https://www.watsons.com.my/nihon-soothing-facial-cleanser-100ml/p/BP_27871
TORRIDEN,Balanceful Cica Pore Cleansing Foam 150ml,cleanser,face,"cleansing, moisturizing, exfoliating, acne treatment, soothing, protecting, repairing",No,No,,"Water, Glycerin, Stearic Acid, Lauric Acid, Potassium Hydroxide, Potassium Cocoyl Glycinate, Dipropylene Glycol, Potassium Cocoate, Glyceryl Stearate SE, Lauryl Glucoside, Salicylic Acid, Centella Asiatica Extract, Madecassoside, Asiaticoside, Asiatic Acid, Madecassic Acid, Panthenol, Gluconolactone, Allantoin",https://www.watsons.com.my/torriden-balanceful-cica-pore-cleansing-foam-150ml/p/BP_1024144
BIO-ESSENCE,Bio-Cleanse Pure Vit C Cloud Foam Cleanser 100g,cleanser,"face, eye","cleansing, moisturizing, soothing, protecting, repairing",No,No,,"WATER, MYRISTIC ACID, GLYCERIN, PALMITIC ACID, POTASSIUM HYDROXIDE, LAURIC ACID, KAOLIN, POTASSIUM, COCOYL GLYCINATE, STEARIC ACID, METHYLPROPANEDIOL, GLYCERYL STEARATE, DECYL GLUCOSIDE, ETHYLHEXYLGLYCERIN, PENTASODIUM TRIPHOSPHATE, TETRASODIUM EDTA, POLYQUATERNIUM-7, NIACINAMIDE, EUGLENA GRACILIS EXTRACT, ASCORBYL GLUCOSID",https://www.watsons.com.my/bio-essence-bio-cleanse-pure-vit-c-cloud-foam-cleanser-100g/p/BP_71861
COLLAGEN BY WATSONS,White Regeneration Vitamin C Plus & Niacinamide Refreshing Cleanser 125ml,cleanser,"face, eye","cleansing, moisturizing, brightening, protecting, repairing",No,No,,"Aqua, Glycerin, Sodium C14-16 Olefin Sulfonate, Disodium Cocoamphodiacetate, Sodium Chloride, Acrylates Copolymer, Decyl Glucoside, Citric Acid, Dipropylene Glycol, Partum, Hydroxyacetophenone, Styrene/ Acrylates Copolymer, Ethylhexylglycerin, Disodium EDTA, Magnesium Ascorbyl Phosphate, Niacinamide, Soar.m Lauryl Sulfate, 1,2-Hexanediol, Ascorbyl Glucoside, Sodium Ascorbyl Phosphate, Sodium Citrate, Tocopherol, Butylene glycol, Hexanediol, Sr-Hydrozoan Polypeptide 1, Collagen Extract",https://www.watsons.com.my/collagen-by-watsons-white-regeneration-vitamin-c-plus-niacinamide-refreshing-cleanser-125ml/p/BP_1007083
ST IVES,Pink Lemon & Mandarin Orange Facial Scrub 170g,cleanser,face,"cleansing, moisturizing, exfoliating, brightening, repairing, whitening",No,No,,"Water (Aqua), Hydrated Silica, Sodium Methyl 2-Sulfolaurate, Glycerin, Decyl Glucoside, Acrylates/Palmeth-25 Acrylate Copolymer, Acrylates Copolymer, Cocamidopropyl Betaine, Disodium 2-Sulfolaurate, Cocamidopropyl PG-Dimonium Chloride Phosphate, Fragrance (Parfum), Disodium EDTA, PPG-2 Methyl Ether, Phenethyl Alcohol, Polyacrylamide, Methylisothiazolinone, Citrus Medica Limonum (Lemon) Fruit Extract, Citrus Nobilis (Mandarin Orange) Peel Extract, Red 30 (CI 73360), Titanium Dioxide (CI 77891).",https://www.watsons.com.my/st-ives-pink-lemon-mandarin-orange-facial-scrub-170g/p/BP_18593
DR ALTHEA,Green Relief Amino Gel Cleanser 100ml,cleanser,face,"cleansing, moisturizing, acne treatment, protecting, repairing",No,No,,"Water, Glycerin, Sodium Cocoyl Alaninate, Disodium Cocoamphodiacetate, Sodium Methyl Cocoyl Taurate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Betula Platyphylla Japonica Juice, Sodium Chloride, Betaine, Lauryl Hydroxysultaine, 1,2-Hexanediol, Caprylyl Glycol, Coco-Glucoside, Potassium Cocoyl Glycinate, Citric Acid, Sodium Cocoyl Isethionate, Sodium Phytate, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Caprylic/Capric Triglyceride, Limonene, Salvia Sclarea (Clary) Oil, Linalool, Dextrin, Butylene Glycol, Hydrogenated Lecithin, Gardenia Florida Fruit Extract, Hexylene Glycol, Quillaja Saponaria Bark Extract, Ceramide NP, Glyceryl Caprylate, Cynanchum Atratum Extract, Ethylhexylglycerin, Althaea Rosea Flower Extract, Hydrolyzed Hyaluronic Acid, Maltodextrin, Persea Gratissima (Avocado) Fruit Extract, Houttuynia Cordata Extract, Propanediol, Cichorium Intybus (Chicory) Root Extract, Chamaecyparis Obtusa Leaf Extract, Morinda Citrifolia Extract, Cryptomeria Japonica Leaf Extract, Nelumbo Nucifera Leaf Extract, Saccharomyces Ferment, Cynara Scolymus (Artichoke) Leaf Extract",https://www.watsons.com.my/dr-althea-green-relief-amino-gel-cleanser-100ml/p/BP_1015947
SAFI,Naturals Micelar Oil Sensitive Cica&Chamomile 95ml,cleanser,face,"cleansing, moisturizing, brightening, acne treatment, repairing, firming",No,No,,"Ethylhexyl Palmitate,PEG-20 Glyceryl Triisostearate,Caprylyl Methicone,PEG/PPG/Polybutylene Glycol-8/5/3 Glycerin,Triethylhexanoin,Olea Europaea (Olive) Fruit Oil,Phytosteryl/Octyldodecyl Lauroyl Glutamate,Propylene Glycol,Ascorbyl Tetraisopalmitate,Salicylic Acid,Niacinamide,Centella Asiatica Leaf Extract,Tocopherol,Anthemis Nobilis (Chamomile) Flower Extract",https://www.watsons.com.my/safi-naturals-micelar-oil-sensitive-cica-chamomile-95ml/p/BP_83848
FAN BEAUTY DIARY,Gentle Cleansing Foam 200ml,cleanser,face,"cleansing, moisturizing, soothing, protecting, repairing",No,No,,N/A,https://www.watsons.com.my/fan-beauty-diary-gentle-cleansing-foam-200ml/p/BP_1024908
COSMODERM,Luminous A Renewing Cleansing Foam 100ml,cleanser,"face, arms","cleansing, moisturizing, rejuvenating, brightening, anti-aging, repairing, firming",No,No,,"Aqua, Glycerin, Palmitic Acid, Cocoamidopropyl Betaine, Myristic Acid, Lauric Acid, Potassium Hydroxide, Stearic Acid, Glyceryl Stearate SE, Vitamin A Palmitate, Trehalose, Salicylic Acid, Disodium EDTA, Hydroxyethyl Cellulose, Fragrance",https://www.watsons.com.my/cosmoderm-luminous-a-renewing-cleansing-foam-100ml/p/BP_1010247
GOOD VIRTUES CO,Amino Acid Cream Cleanser with Hyaluronic Acid (For Dry Skin) 100ml,cleanser,"face, neck","cleansing, moisturizing, exfoliating, rejuvenating, brightening, anti-aging, protecting, repairing, firming",No,No,,"Water (Aqua), Glycerin, Cocamidopropyl Betaine, Sodium Cocoyl Glycinate, Decyl Glucoside, Fragrance (Parfum), Organic Black Seed Oil (Nigella Sativa Seed Oil), Olea EurWater (Aqua), Glycerin, Cocamidopropyl Betaine, Sodium Cocoyl Glycinate, Decyl Glucoside, Sodium Hyaluronate Crosspolymer, Sodium Hyaluronate, Sodium Acetylated Hyaluronate, Hydrolyzed Sodium Hyaluronate, Hyaluronic Acid, Hydrolyzed Glycosaminoglycans, Hydrolyzed Hyaluronic Acid, Organic Black Seed Oil (Nigella Sativa Seed Oil), Brassica Oleracea Italica (Broccoli) Extract, Aloe Barbadensis Leaf Extract, Propanediol, Bioflavonoids, Fragrance (Parfum), Citric Acid, Trehalose, Xanthan Gum, Phenoxyethanol, Ethylhexylglycerin",https://www.watsons.com.my/good-virtues-co-amino-acid-cream-cleanser-with-hyaluronic-acid-for-dry-skin-100ml/p/BP_47284
BIORE,Micellar Cleansing Water Acne Care 90ml,cleanser,"face, lips, eye","cleansing, moisturizing, brightening, acne treatment, repairing, firming",No,No,Vietnam,"Water (Aqua), Dipropylene Glycol, PEG-12 Laurate, Butylene Glycol, PEG/PPG/Polybutylene Glycol-8/5/3 Glycerin, PEG-8, PEG-6 Caprylic/Capric Glycerides, Sodium Citrate, Sodium Methyl Stearoyl Taurate, Citric Acid, Disodium EDTA, Sodium Chloride, Perilla Ocymoides Leaf Extract, Phenoxyethanol, Methylparaben, o-Cymen-5-ol",https://www.watsons.com.my/biore-micellar-cleansing-water-acne-care-90ml/p/BP_59941
YUKA ZAN,POP! Glow Brightening Cleansing Balm 50ml,cleanser,"face, eye","cleansing, moisturizing, rejuvenating, nourishing, brightening, repairing, whitening",No,No,,"Ethylhexyl Palmitate, Cetyl Ethylhexanoate, Synthetic Wax, PEG-20 Glyceryl Triisostearate, PEG-10 Isostearate, Citrus Reticulata (Tangerine) Peel Oil, Curcuma Longa (Turmeric) Root Extract, Eclipta Prostrata Extract, Melia Azadirachta Flower Extract, Melia Azadirachta Leaf Extract, Melia Azadirachta Bark Extract, Corallina Officinalis Extract, Moringa Oleifera Seed Oil, Ocimum Sanctum Leaf Extract, Olea Europaea (Olive) Fruit Oil, Vitis Vinifera (Grape) Seed Oil, Water, Butylene Glycol, Glycerin, Lactic Acid, Glycolic Acid, Vaccinium Myrtillus Fruit Extract, 1,2-Hexanediol, Saccharum Officinarum (Sugarcane) Extract, Citric Acid, Myrciaria Dubia Fruit Extract, Citrus Limon (Lemon) Fruit Extract, Citrus Aurantium Dulcis (Orange) Fruit Extract, Coptis Japonica Root Extract, Centella Asiatica Extract, Acer Saccharum (Sugar Maple) Extract, Trichosanthes Kirilowii Root Extract, Tartaric Acid, Malic Acid, Madecassoside, Asiaticoside, Madecassic Acid, Asiatic Acid",https://www.watsons.com.my/yuka-zan-pop-glow-brightening-cleansing-balm-50ml/p/BP_1014190
PONDS,Bright Miracle Face Whip Detoxx Foam 100g,cleanser,"face, eye","cleansing, moisturizing, brightening, repairing",No,No,,"Myristic Acid, Glycerin, Water, Proplylene Glycol, Potassium Hydroxide, Stearic Acid, Lauric Acid, Glycol Distearate, Decyl Gluside, Palmitic Acid, Hydroxystearic Acid, Glyceryl Stearate, Lauryl Hydroxysultaine, Niacinamide, Hydrolyzed Collagen, Rosa Gallica Flower Extract, Rosa Damascena Flower Oil, Perfume, Polyquaternium-7, Arachidic Acid, Disodium EDTA, Phenoxyethanol, Piroctone Olamine, Sodium Benzoate, Potassium Sorbate, Sorbic Acid",https://www.watsons.com.my/ponds-bright-miracle-face-whip-detoxx-foam-100g/p/BP_57682
SAFI,Perfect White 3X Brightening  2 in 1 Cleanser 160ml,cleanser,face,"cleansing, moisturizing, nourishing, brightening, acne treatment, repairing, firming, whitening",No,No,MALAYSIA,"o Water, Sodium Lauryl Ether Sulfate, Glycerin, Acrylates Copolymer, Cocamidopropyl Betaine, Lauryl Glucoside, Potassium Cocoyl Glycinate, Polysorbate 20, Cocamide Methyl MEA, Mannitol, Hydroxyacetophenone, Menthol, PEG-14M, Sodium Hydroxide, Benzotriazolyl Dodecyl p-Cresol, Tetrasodium EDTA, Microcrystalline Cellulose, Mica, Hydroxypropyl Methylcellulose, Helianthus Annuus (Sunflower) Seed Oil, Terminalia Ferdinandiana Fruit Extract, Tocopheryl Acetate, Nigella Sativa (Habbatus Sauda) Seed Oil, Borago Officinalis Seed Oil, Lithothamnion Calcareum Extract, Arginine, Perfluorodecalin, 4-Butylresorcinol, Dextrin, Simmondsia Chinensis Seed Oil, Diatomaceous Earth, Sucrose Palmitate, Glycosphingolipids, Lecithin, Zinc Sulfate, Xanthan Gum, Fragrance, Sodium Metabisulfite, Phenoxyethanol, Sodium Benzoate, Potassium Sorbate, CI 77891, CI 74160.",https://www.watsons.com.my/safi-perfect-white-3x-brightening-2-in-1-cleanser-160ml/p/BP_32059
EMINA,Bright Stuff Micellar Water 100ml,cleanser,eye,"cleansing, moisturizing, brightening, repairing",No,No,,"Aqua, PEG-6 Caprylic/Capric Glycerides, Propanediol, PEG-7 Olive Glycerides, Propylene Glycol, Phenoxyethanol, Panthenol, Allantoin, Cetrimonium Bromide, Aloe Vera (Leaf) Extract, Disodium EDTA, Cucumis Sativus (Fruit) Extract, Ethylhexylglycerin, Biosaccharide Gum-2, Butylene Glycol, Actinida Polygama Fruit Extract, Potassium Sorbate, Sodium Benzoate.",https://www.watsons.com.my/emina-bright-stuff-micellar-water-100ml/p/BP_80857
ALIA,Retinol Anti-Ageing Youth Firming Cleanser 100ml,cleanser,"face, arms, eye","cleansing, moisturizing, exfoliating, brightening, repairing, firming",No,No,,"Aqua, Myristic Acid, Glycerin, Palmitic Acid, Potassium Hydroxide, Lauric Acid, Polyglyceryl-4 Stearate, Sorbitol, Stearic Acid, Cocamidopropyl Betaine, Glycol Distearate, Butylene Glycol, Polyquaternium-7, Phenoxyethanol,Parfum, Acrylates Copolymer, Cetearyl Alcohol, Sodium Chloride, Sodium Hydroxide, 3-O-Ethyl Ascorbic Acid, Niacinamide, Sodium Hyaluronate, Tocopheryl Acetate, Ethylhexylglycerin, Tetrasodium EDTA, Polysorbate 20, Retinol, Sodium BEnzoate, 1,2-Hexanediol, Nigella Sativa Seed Extract, BHT, Microcitrus Australasica Fruit Extract, BHA, Saccharomyces/Xylinum/Black Tea Fermen",https://www.watsons.com.my/alia-retinol-anti-ageing-youth-firming-cleanser-100ml/p/BP_92193
GARNIER,Micellar Oil-Infused Cleansing Water 125ml,cleanser,"face, eye","cleansing, moisturizing, repairing, whitening",No,No,China,"AQUA / WATER, Cyclopentasiloxane, ISOHEXADECANE, Argania Spinosa Oil / Argania spinosa KERNEL OIL, benzyl alcohol, benzyl SALICYATE, butyl methoxydibenzoylmethane, CI 60725 / VIOLET 2, Decyl glucoside, dipotassium phosphate, disodium EDTA, ethylhexyl METHOXYCINNMATE, ethylhexyl salicylate, geraniol, Haematococcus PLUVIALIS/HAEMATOCOCCUS PLUVIALIS EXTRACT, HEXYLENE GLYCOL, LIMONENE, LINALOOL, PENTAERYTHRITYL, TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, POLYAMINOPROPYL BIGUANUMIDE, PHOSFUMPOTAS70, BIGUAN.",https://www.watsons.com.my/garnier-micellar-oil-infused-cleansing-water-125ml/p/BP_58126
GARNIER,Sakura Glow Hyaluron Face Wash 100ml,cleanser,face,"cleansing, moisturizing, brightening, repairing",No,No,,"Aqua / Water, Coco-Betaine, Sodium Laureth Sulfate, Disodium Laureth Sulfosuccinate, Potassium Laurate, Acrylates Copolymer, Kaolin, CI 14700 / RED 4, Linalool, Parfum / Fragrance, Sodium Chloride, Sodium Benzoate, Sodium Lauryl Sulfate, Prunus Yedoensis Leaf Extract, Limonene, Ascorbyl Glucoside, Hydroxypropyl Starch Phosphate, Tetrasodium EDTA, Capryloyl Salicylic Acid, Acrylates/Steareth-20 Methacrylate Copolymer, Butylene Glycol, Benzyl Alcohol",https://www.watsons.com.my/garnier-sakura-glow-hyaluron-face-wash-100ml/p/BP_20077
THE ORIGINOTE,Ceraluronic Essence Toner + Hyaluronic Acid 80ml,cleanser,"face, neck, eye","cleansing, moisturizing, rejuvenating, acne treatment, soothing, protecting, repairing",No,No,,"Water, Butylene Glycol, Glycerin, Glycereth-26, Erythritol, 1,2-Hexanediol, Hydroxyacetophenone, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Hydroxyethylcellulose, Triethanolamine, Disodium EDTA, Peg-40 Hydrogenated, Castor Oil, Stephania Tetrandra Extract, Sodium Hyaluronate, Beta-Glucan, Propylene Glycol, Bisabolol, Houttuynia Cordata Extract, Caprylic/Capric Triglyceride, Hydrogenated Lecithin, Hexylene Glycol, Stearic Acid, Cholesterol, Zingiber Officinale (Ginger) Root Extract, Ceramide NP",https://www.watsons.com.my/the-originote-ceraluronic-essence-toner-hyaluronic-acid-80ml/p/BP_1000937
FAITH IN FACE,Heartleaf Truly Deep Pore Cleansing Water 500ml,cleanser,"face, eye","cleansing, moisturizing, brightening, acne treatment, repairing",No,No,,"Water, Dipropylene Glycol, Glycerin, PEG-6 Caprylic/Capric Glycerides, PEG-7 Glyceryl Cocoate, Phenoxyethanol, Panthenol, Sodium Citrate, Ethylhexylglycerin, Disodium EDTA, Citric Acid, 1,2-Hexanediol, Polyglyceryl-10 Myristate, Gluconolactone, Cetyl Ethylhexanoate, Ethylhexyl Palmitate, Caprylic/Capric Triglyceride, Houttuynia Cordata Extract",https://www.watsons.com.my/faith-in-face-heartleaf-truly-deep-pore-cleansing-water-500ml/p/BP_1022712
MISS GADIS BY ALIA,Ceramide Toner Pad 30s,cleanser,"face, eye","cleansing, moisturizing, exfoliating, brightening, repairing",No,No,,"Ceramide, Witch Hazel, Hyaluronic Acid",https://www.watsons.com.my/miss-gadis-by-alia-ceramide-toner-pad-30s/p/BP_1021872
THE ORIGINOTE,Hyalurose Micellar Water 300ml,cleanser,"face, eye","cleansing, moisturizing, soothing, repairing, firming",No,No,,"Water, Hexylene Glycol, Poloxamer 184, Decyl Glucoside, Glycerin Disodium Cocoamphodiacetate Allantoin Phenoxyethanol Peg 40 Hydrogenated Castor Oil Caprylyl Glycol Sodium Chloride Citric Acid Hyaluronic Acid Sodium Hyaluronate Hydrolyzed Hyaluronic Acid Disodium Edta Sodium Citrate Fragrance(Parfum) Butylene Glycol Ethylhexylglycerin Rosa Damascena Flower Water Pentylene Glycol 1,2-Hexanediol Octanediol",https://www.watsons.com.my/the-originote-hyalurose-micellar-water-300ml/p/BP_1010710
BIFESTA,Cleansing Balm Deep Clear 90g,cleanser,"face, eye","cleansing, moisturizing, acne treatment, repairing",No,No,,"Ethylhexyl Palmitate, Cetyl Ethylhexanoate, Peg-20 Glyceryl Triisostearate, Caprylic/Capric Triglyceride, Synthetic Wax, Polyglyceryl-6 Dicaprate, Peg-8 Glyceryl Isostearate, Water, Microcrystalline Wax, Silica, Phenoxyethanol, Triethyl Citrate, Ethoxydiglycol, Polyglyceryl-2 Triisostearate, Charcoal Powder, Lavandula Angustifolia (Lavender) Oil, Rosmarinus Officinalis (Rosemary) Leaf Oil, Juniperus Virginiana Oil, Pelargonium Graveolens Oil, Panthenol, Tocopheryl Acetate, Butylene Glycol, Dipteryx Odorata Bean Extract, Polianthes Tuberosa Extract, Cynara Scolymus (Artichoke) Leaf Extract",https://www.watsons.com.my/bifesta-cleansing-balm-deep-clear-90g/p/BP_53366
